Cell	ImmClassifier_prediction
A7_P5_M83_L001	L:T:CD8:EM
A7_P6_M83_L001	L:T:CD8:EM
A8_P1_M83_L001	L:T:CD4:Treg
A8_P2_M83_L001	L:T:CD8:EM
A8_P5_M83_L001	L:T:CD8:Naive
A8_P6_M83_L001	L:T:CD8:EMRA
A9_P1_M83_L001	L:T:CD8:TRM
A9_P2_M83_L001	L:T:CD8:EM
A9_P5_M83_L001	L:T:CD8:EM
A9_P6_M83_L001	M:pDC
B10_P1_M83_L001	L:T:CD8:EM
B10_P5_M83_L001	L:T:CD8:EMRA
B11_P1_M83_L001	L:T:CD8:EMRA
B11_P2_M83_L001	L:B:PC
B11_P5_M83_L001	L:T:CD8:TRM
B11_P6_M83_L001	L:T:CD8:TRM
B12_P1_M83_L001	L:T:CD8:EMRA
B12_P2_M83_L001	L:T:CD4:Treg
B12_P5_M83_L001	L:T:CD8:EMRA
B12_P6_M83_L001	L:T:CD4:Treg
B1_P1_M83_L001	L:T:CD8:EM
B1_P2_M83_L001	M:Mono:mDC
B1_P5_M83_L001	L:T:CD4:Treg
B1_P6_M83_L001	L:T:CD8:EMRA
B2_P1_M83_L001	L:T:CD4:Treg
B2_P2_M83_L001	L:T:CD4:Treg
B2_P5_M83_L001	M:Neu
B2_P6_M83_L001	L:T:CD8:EMRA
B3_P1_M83_L001	L:T:CD8:EM
B3_P2_M83_L001	L:T:CD8:EM
B3_P5_M83_L001	L:T:CD8:EM
B3_P6_M83_L001	L:NK
B4_P1_M83_L001	M:Neu
B4_P2_M83_L001	M:Neu
B4_P5_M83_L001	L:T:CD4:Ex
B4_P6_M83_L001	L:T:CD8:Ex
B5_P1_M83_L001	M:Neu
B5_P2_M83_L001	L:T:CD8:EM
B5_P5_M83_L001	L:T:CD8:TRM
B5_P6_M83_L001	L:T:CD8:EM
B6_P1_M83_L001	L:T:CD8:TRM
B6_P2_M83_L001	L:T:CD4:Ex
B6_P5_M83_L001	L:T:CD8:EM
B7_P1_M83_L001	L:T:CD8:EM
B7_P2_M83_L001	L:T:CD8:Ex
B7_P6_M83_L001	L:T:CD8:TRM
B8_P1_M83_L001	L:T:CD8:EM
B8_P2_M83_L001	L:T:CD8:EMRA
B8_P5_M83_L001	L:T:CD8:EMRA
B8_P6_M83_L001	L:T:CD8:Ex
B9_P1_M83_L001	L:T:CD8:EM
B9_P2_M83_L001	L:NK
B9_P5_M83_L001	L:T:CD4:Ex
B9_P6_M83_L001	L:T:CD8:EMRA
C10_P1_M83_L001	L:T:CD8:EM
C10_P2_M83_L001	L:T:CD8:EMRA
C10_P5_M83_L001	L:T:CD8:EMRA
C10_P6_M83_L001	L:T:CD8:EM
C11_P1_M83_L001	L:T:CD8:EM
C11_P2_M83_L001	L:T:CD8:TRM
C11_P5_M83_L001	L:T:CD4:Treg
C11_P6_M83_L001	M:Mono:mDC
C12_P1_M83_L001	L:T:CD8:EM
C12_P2_M83_L001	L:T:CD4:Treg
C12_P5_M83_L001	L:T:CD8:EM
C12_P6_M83_L001	M:Neu
C1_P1_M83_L001	L:T:CD4:EM
C1_P2_M83_L001	L:T:CD8:TRM
C1_P5_M83_L001	M:Neu
C1_P6_M83_L001	L:T:CD4:Treg
C2_P1_M83_L001	L:T:CD4:Treg
C2_P2_M83_L001	L:T:CD4:Treg
C2_P5_M83_L001	L:T:CD8:EM
C2_P6_M83_L001	L:T:CD8:EM
C3_P1_M83_L001	L:T:CD8:EM
C3_P2_M83_L001	L:T:CD8:EMRA
C3_P5_M83_L001	M:Neu
C3_P6_M83_L001	L:T:CD8:EMRA
C4_P1_M83_L001	L:T:CD8:EM
C4_P2_M83_L001	L:B
C4_P5_M83_L001	L:T:CD8:Ex
C5_P1_M83_L001	L:T:CD4:EM
C5_P2_M83_L001	L:T:CD4:Treg
C5_P5_M83_L001	L:T:CD8:Ex
C5_P6_M83_L001	L:T:CD8:TRM
C6_P2_M83_L001	L:T:CD4:Tfh
C6_P6_M83_L001	L:T:CD8:EM
C7_P1_M83_L001	L:T:CD8:EM
C7_P2_M83_L001	L:T:CD8:EMRA
C7_P5_M83_L001	L:T:CD8:EM
C8_P1_M83_L001	L:T:CD8:EMRA
C8_P2_M83_L001	L:T:CD8:EMRA
C8_P5_M83_L001	L:T:CD8:CM
C8_P6_M83_L001	L:T:CD8:EMRA
C9_P2_M83_L001	L:T:CD8:Ex
C9_P5_M83_L001	L:T:CD4:EM
D10_P1_M83_L001	L:T:CD8:EM
D10_P2_M83_L001	L:T:CD4:Tfh
D10_P5_M83_L001	L:T:CD8:EMRA
D10_P6_M83_L001	L:T:CD8:EMRA
D11_P2_M83_L001	L:T:CD8:EM
D11_P5_M83_L001	M:Neu
D11_P6_M83_L001	L:T:CD8:EMRA
D12_P1_M83_L001	L:T:CD8:EMRA
D12_P2_M83_L001	L:T:CD8:EM
D12_P5_M83_L001	L:T:CD4:EM
D12_P6_M83_L001	M:Neu
D1_P1_M83_L001	L:T:CD4:Tfh
D1_P2_M83_L001	L:T:CD8:EMRA
D1_P5_M83_L001	M:Mast
D1_P6_M83_L001	L:T:CD4:Ex
D2_P1_M83_L001	L:T:CD8:EMRA
D2_P2_M83_L001	M:Mast
D2_P5_M83_L001	L:T:CD8:EM
D2_P6_M83_L001	L:T:CD4:Treg
D3_P1_M83_L001	L:T:CD8:EM
D3_P2_M83_L001	L:T:CD4:Tfh
D3_P5_M83_L001	M:Mono:mDC
D3_P6_M83_L001	M:pDC
D4_P1_M83_L001	L:T:CD8:EM
D4_P5_M83_L001	M:Mono:mDC
D4_P6_M83_L001	L:T:CD8:TRM
D5_P1_M83_L001	L:T:CD8:Ex
D5_P2_M83_L001	L:T:CD8:EM
D5_P5_M83_L001	L:B:PC
D5_P6_M83_L001	L:T:CD4:Ex
D6_P1_M83_L001	L:T:CD8:EM
D6_P2_M83_L001	L:T:CD4:Treg
D6_P5_M83_L001	L:T:CD8:EMRA
D6_P6_M83_L001	L:T:CD4:EM
D7_P1_M83_L001	L:T:CD4:Treg
D7_P2_M83_L001	L:T:CD4:Treg
D7_P5_M83_L001	L:T:CD8:Ex
D7_P6_M83_L001	L:T:CD8:EMRA
D8_P1_M83_L001	L:T:CD4:Ex
D8_P2_M83_L001	L:T:CD8:EM
D8_P5_M83_L001	L:T:CD8:EM
D8_P6_M83_L001	L:T:CD8:TRM
D9_P1_M83_L001	L:T:CD4:Treg
D9_P2_M83_L001	L:T:CD8:EM
D9_P5_M83_L001	L:T:CD4:Ex
D9_P6_M83_L001	L:T:CD8:TRM
E10_P1_M83_L001	L:T:CD8:EM
E10_P2_M83_L001	L:T:CD8:EMRA
E10_P5_M83_L001	L:T:CD8:EM
E10_P6_M83_L001	L:T:CD4:Treg
E11_P1_M83_L001	L:T:CD8:EM
E11_P2_M83_L001	L:T:CD8:EM
E11_P5_M83_L001	L:T:CD8:EMRA
E11_P6_M83_L001	L:T:CD8:Ex
E12_P1_M83_L001	M:Neu
E12_P2_M83_L001	L:T:CD8:EMRA
E12_P5_M83_L001	L:T:CD8:EM
E12_P6_M83_L001	L:T:CD4:Treg
E1_P1_M83_L001	L:T:CD4:EM
E1_P2_M83_L001	L:T:CD4:Tfh
E1_P5_M83_L001	L:T:CD4:Treg
E1_P6_M83_L001	M:Neu
E2_P1_M83_L001	L:T:CD8:EM
E2_P2_M83_L001	M:Neu
E2_P5_M83_L001	L:T:CD4:Tfh
E2_P6_M83_L001	L:T:CD8:EM
E3_P1_M83_L001	L:T:CD8:EM
E3_P5_M83_L001	M:Mono:mDC
E3_P6_M83_L001	L:T:CD8:EM
E4_P1_M83_L001	L:T:CD8:EMRA
E4_P2_M83_L001	L:T:CD8:EM
E4_P6_M83_L001	L:T:CD8:CM
E5_P1_M83_L001	L:T:CD8:EM
E5_P2_M83_L001	L:T:CD8:TRM
E5_P5_M83_L001	L:T:CD8:EMRA
E5_P6_M83_L001	L:T:CD8:Ex
E6_P1_M83_L001	L:T:CD4:Ex
E6_P2_M83_L001	L:B:PC
E6_P5_M83_L001	L:T:CD8:EM
E6_P6_M83_L001	L:T:CD8:Ex
E7_P1_M83_L001	L:unconvT:MAIT
E7_P2_M83_L001	L:T:CD4:Ex
E7_P5_M83_L001	L:T:CD8:TRM
E7_P6_M83_L001	L:T:CD8:Ex
E8_P1_M83_L001	L:T:CD4:Tfh
E8_P5_M83_L001	L:T:CD4:Ex
E8_P6_M83_L001	L:T:CD8:TRM
E9_P1_M83_L001	L:T:CD8:EM
E9_P2_M83_L001	L:T:CD4:Tfh
E9_P6_M83_L001	L:T:CD8:EMRA
F10_P1_M83_L001	L:T:CD8:EMRA
F10_P2_M83_L001	L:T:CD8:EMRA
F10_P5_M83_L001	L:T:CD8:EM
F11_P1_M83_L001	L:T:CD8:TRM
F11_P2_M83_L001	M:Mono:mDC
F11_P5_M83_L001	L:T:CD8:EMRA
F11_P6_M83_L001	L:T:CD8:EM
F12_P1_M83_L001	L:T:CD8:EM
F12_P2_M83_L001	L:T:CD8:TRM
F12_P5_M83_L001	L:T:CD8:Ex
F12_P6_M83_L001	L:T:CD8:TRM
F1_P1_M83_L001	L:T:CD8:EM
F1_P2_M83_L001	L:T:CD8:TRM
F1_P5_M83_L001	L:T:CD8:EMRA
F1_P6_M83_L001	L:T:CD8:EM
F2_P1_M83_L001	L:T:CD8:EMRA
F2_P2_M83_L001	L:T:CD4:Ex
F2_P5_M83_L001	L:T:CD8:EMRA
F2_P6_M83_L001	L:T:CD8:TRM
F3_P1_M83_L001	L:T:CD8:EMRA
F3_P2_M83_L001	L:T:CD4:Treg
F3_P5_M83_L001	L:T:CD8:EMRA
F4_P1_M83_L001	L:T:CD8:EM
F4_P2_M83_L001	L:T:CD8:EM
F4_P5_M83_L001	L:T:CD8:TRM
F4_P6_M83_L001	M:Neu
F5_P1_M83_L001	L:NK
F5_P2_M83_L001	L:T:CD8:Ex
F5_P5_M83_L001	L:T:CD4:Treg
F5_P6_M83_L001	M:Neu
F6_P1_M83_L001	L:T:CD8:Ex
F6_P2_M83_L001	L:T:CD8:Ex
F6_P5_M83_L001	L:T:CD8:EMRA
F6_P6_M83_L001	L:T:CD4:EM
F7_P1_M83_L001	L:T:CD8:EM
F7_P2_M83_L001	L:NK
F7_P5_M83_L001	L:T:CD8:TRM
F7_P6_M83_L001	L:T:CD8:Ex
F8_P1_M83_L001	L:T:CD8:EMRA
F8_P2_M83_L001	L:T:CD4:Treg
F8_P5_M83_L001	L:T:CD8:EM
F8_P6_M83_L001	L:T:CD8:Ex
F9_P1_M83_L001	L:T:CD4:Treg
F9_P2_M83_L001	L:T:CD8:Ex
F9_P5_M83_L001	L:T:CD8:EMRA
F9_P6_M83_L001	L:T:CD8:TRM
G10_P1_M83_L001	L:T:CD8:EM
G10_P5_M83_L001	L:T:CD8:EM
G10_P6_M83_L001	L:T:CD4:Treg
G11_P1_M83_L001	M:Neu
G11_P2_M83_L001	L:T:CD8:EM
G11_P5_M83_L001	M:Neu
G11_P6_M83_L001	L:T:CD4:Ex
G12_P1_M83_L001	L:B:PC
G12_P2_M83_L001	L:T:CD8:EM
G12_P5_M83_L001	L:T:CD8:TRM
G12_P6_M83_L001	M:Neu
G1_P1_M83_L001	L:T:CD8:EM
G1_P2_M83_L001	M:Neu
G1_P5_M83_L001	L:T:CD4:Tfh
G1_P6_M83_L001	L:T:CD8:EM
G2_P1_M83_L001	L:T:CD8:EMRA
G2_P2_M83_L001	L:B
G2_P5_M83_L001	L:T:CD8:TRM
G2_P6_M83_L001	L:T:CD4:Tfh
G3_P1_M83_L001	L:B:PC
G3_P2_M83_L001	L:T:CD8:TRM
G3_P5_M83_L001	L:T:CD8:EM
G3_P6_M83_L001	L:T:CD4:CM
G4_P1_M83_L001	L:T:CD4:EM
G4_P2_M83_L001	L:T:CD8:EM
G4_P5_M83_L001	L:T:CD8:EMRA
G4_P6_M83_L001	L:T:CD4:Ex
G5_P1_M83_L001	L:T:CD4:EM
G5_P2_M83_L001	L:B
G5_P5_M83_L001	L:T:CD8:EM
G5_P6_M83_L001	L:T:CD8:EM
G6_P1_M83_L001	L:T:CD8:EMRA
G6_P2_M83_L001	L:T:CD8:EM
G6_P5_M83_L001	L:T:CD8:EM
G6_P6_M83_L001	L:T:CD8:Ex
G7_P1_M83_L001	L:T:CD8:EM
G7_P2_M83_L001	M:Mono:mDC
G7_P5_M83_L001	L:T:CD8:TRM
G7_P6_M83_L001	L:T:CD4:Tfh
G8_P1_M83_L001	L:T:CD8:EM
G8_P2_M83_L001	M:Mega
G8_P5_M83_L001	L:T:CD8:EM
G8_P6_M83_L001	M:Neu
G9_P1_M83_L001	L:T:CD8:EM
G9_P2_M83_L001	L:T:CD8:Ex
G9_P5_M83_L001	L:T:CD8:Ex
G9_P6_M83_L001	L:T:CD8:TRM
H10_P1_M83_L001	L:T:CD8:EMRA
H10_P2_M83_L001	L:T:CD8:EM
H10_P5_M83_L001	L:T:CD8:Ex
H10_P6_M83_L001	L:unconvT:MAIT
H11_P1_M83_L001	L:T:CD8:TRM
H11_P2_M83_L001	L:T:CD4:Treg
H11_P5_M83_L001	L:T:CD4:Tfh
H11_P6_M83_L001	L:T:CD8:EMRA
H12_P1_M83_L001	L:T:CD8:EM
H12_P2_M83_L001	L:T:CD8:EM
H12_P5_M83_L001	L:T:CD4:Treg
H12_P6_M83_L001	L:T:CD4:Treg
H1_P1_M83_L001	L:T:CD8:EMRA
H1_P2_M83_L001	L:T:CD8:EM
H1_P5_M83_L001	M:pDC
H1_P6_M83_L001	L:T:CD8:EM
H2_P1_M83_L001	L:T:CD4:Treg
H2_P2_M83_L001	L:T:CD8:TRM
H2_P5_M83_L001	L:T:CD8:EM
H2_P6_M83_L001	L:T:CD8:EM
H3_P1_M83_L001	L:NK
H3_P2_M83_L001	L:T:CD8:EMRA
H3_P5_M83_L001	L:T:CD8:EMRA
H3_P6_M83_L001	M:pDC
H4_P1_M83_L001	L:T:CD8:Ex
H4_P2_M83_L001	L:T:CD8:EMRA
H4_P5_M83_L001	L:T:CD8:TRM
H4_P6_M83_L001	L:T:CD8:EMRA
H5_P1_M83_L001	L:T:CD8:TRM
H5_P2_M83_L001	L:T:CD8:EMRA
H5_P5_M83_L001	M:Neu
H5_P6_M83_L001	L:T:CD4:Treg
H6_P1_M83_L001	L:T:CD8:EM
H6_P2_M83_L001	M:Mono:mDC
H6_P5_M83_L001	L:T:CD4:Treg
H6_P6_M83_L001	L:T:CD8:TRM
H7_P1_M83_L001	L:NK
H7_P2_M83_L001	M:Neu
H7_P6_M83_L001	L:T:CD8:EM
H8_P1_M83_L001	L:NK
H8_P2_M83_L001	L:T:CD4:Ex
H8_P5_M83_L001	M:pDC
H8_P6_M83_L001	L:T:CD8:EMRA
H9_P1_M83_L001	L:T:CD4:Ex
H9_P2_M83_L001	L:T:CD4:Tfh
H9_P5_M83_L001	L:T:CD8:EMRA
H9_P6_M83_L001	L:T:CD4:Treg
A10_P1_M68_L001	L:T:CD4:Treg
A10_P3_M68_L001	L:T:CD4:Ex
A10_P5_M68_L001	L:T:CD4:EM
A10_P6_M68_L001	L:T:CD8:Ex
A11_P1_M68_L001	L:T:CD4:Ex
A11_P3_M68_L001	L:T:CD8:EM
A11_P6_M68_L001	L:T:CD8:Ex
A12_P1_M68_L001	L:T:CD8:CM
A12_P3_M68_L001	L:T:CD8:EMRA
A12_P5_M68_L001	L:T:CD8:EMRA
A1_P1_M68_L001	L:T:CD8:EMRA
A1_P3_M68_L001	L:T:CD4:Tfh
A1_P5_M68_L001	L:T:CD8:EM
A1_P6_M68_L001	L:T:CD4:Treg
A2_P3_M68_L001	L:T:CD8:EMRA
A2_P5_M68_L001	L:T:CD8:CM
A2_P6_M68_L001	L:T:CD4:Treg
A3_P1_M68_L001	L:T:CD4:Treg
A3_P3_M68_L001	L:T:CD4:Tfh
A3_P5_M68_L001	L:T:CD8:EMRA
A3_P6_M68_L001	L:T:CD8:EM
A4_P1_M68_L001	L:T:CD8:EM
A4_P5_M68_L001	L:T:CD8:EM
A4_P6_M68_L001	L:T:CD8:EM
A5_P1_M68_L001	L:T:CD8:EM
A5_P3_M68_L001	L:T:CD8:EM
A5_P6_M68_L001	L:T:CD8:Ex
A6_P1_M68_L001	L:T:CD8:EM
A6_P3_M68_L001	L:T:CD8:EM
A6_P5_M68_L001	L:T:CD8:EM
A6_P6_M68_L001	L:T:CD4:Treg
A7_P1_M68_L001	L:T:CD8:Ex
A7_P5_M68_L001	L:T:CD4:EM
A7_P6_M68_L001	L:T:CD4:Treg
A8_P1_M68_L001	L:T:CD8:EMRA
A8_P3_M68_L001	L:T:CD8:EM
A8_P6_M68_L001	L:T:CD4:Tfh
A9_P1_M68_L001	L:T:CD4:Tfh
A9_P3_M68_L001	L:T:CD4:CM
A9_P5_M68_L001	L:T:CD8:EM
A9_P6_M68_L001	L:B
B10_P1_M68_L001	L:T:CD4:Tfh
B10_P3_M68_L001	L:T:CD8:EM
B10_P5_M68_L001	L:T:CD8:Ex
B10_P6_M68_L001	L:T:CD8:EM
B11_P1_M68_L001	L:T:CD8:EM
B11_P3_M68_L001	L:T:CD8:EMRA
B11_P5_M68_L001	L:T:CD4:EM
B11_P6_M68_L001	L:T:CD4:EM
B12_P1_M68_L001	L:T:CD4:Tfh
B12_P3_M68_L001	L:B:PC
B12_P5_M68_L001	L:T:CD8:TRM
B12_P6_M68_L001	L:T:CD4:CM
B1_P3_M68_L001	L:T:CD8:EM
B1_P5_M68_L001	L:T:CD8:EMRA
B1_P6_M68_L001	L:T:CD8:EM
B2_P1_M68_L001	L:T:CD8:EM
B2_P3_M68_L001	L:T:CD8:EM
B2_P5_M68_L001	L:B:PC
B2_P6_M68_L001	L:T:CD4:Treg
B3_P1_M68_L001	L:T:CD8:EM
B3_P3_M68_L001	L:T:CD8:EM
B3_P5_M68_L001	L:T:CD8:EM
B3_P6_M68_L001	L:T:CD8:EM
B4_P1_M68_L001	L:T:CD8:EM
B4_P3_M68_L001	L:T:CD8:EM
B4_P5_M68_L001	L:T:CD8:EM
B4_P6_M68_L001	L:T:CD4:CM
B5_P1_M68_L001	L:B:PC
B5_P3_M68_L001	L:T:CD4:Ex
B5_P5_M68_L001	L:T:CD8:EM
B6_P1_M68_L001	L:T:CD8:EM
B6_P3_M68_L001	L:T:CD8:EMRA
B6_P5_M68_L001	L:T:CD8:CM
B6_P6_M68_L001	L:T:CD4:EM
B7_P3_M68_L001	L:T:CD8:EM
B7_P5_M68_L001	L:T:CD4:EM
B7_P6_M68_L001	L:T:CD4:CM
B8_P1_M68_L001	L:T:CD4:EM
B8_P3_M68_L001	L:T:CD8:EM
B8_P5_M68_L001	L:T:CD8:Ex
B8_P6_M68_L001	L:T:CD4:Tfh
B9_P1_M68_L001	L:T:CD8:TRM
B9_P3_M68_L001	L:T:CD8:EM
B9_P5_M68_L001	L:T:CD4:EM
B9_P6_M68_L001	L:T:CD8:EM
C10_P1_M68_L001	L:T:CD8:TRM
C10_P3_M68_L001	L:T:CD4:Treg
C10_P5_M68_L001	L:T:CD8:EM
C10_P6_M68_L001	L:T:CD8:EMRA
C11_P1_M68_L001	L:T:CD8:EM
C11_P3_M68_L001	L:T:CD4:EM
C11_P5_M68_L001	L:T:CD4:Treg
C11_P6_M68_L001	L:T:CD8:EM
C12_P1_M68_L001	L:T:CD8:EM
C12_P3_M68_L001	L:T:CD8:EM
C12_P5_M68_L001	L:T:CD4:Ex
C12_P6_M68_L001	L:T:CD8:TRM
C1_P1_M68_L001	L:T:CD8:TRM
C1_P3_M68_L001	L:T:CD8:EM
C1_P5_M68_L001	L:T:CD8:EM
C1_P6_M68_L001	L:T:CD8:Ex
C2_P1_M68_L001	L:T:CD8:EMRA
C2_P3_M68_L001	L:T:CD8:EM
C2_P6_M68_L001	L:T:CD4:Tfh
C3_P3_M68_L001	L:T:CD8:EM
C3_P6_M68_L001	L:T:CD4:EM
C4_P1_M68_L001	L:T:CD4:Treg
C4_P3_M68_L001	L:T:CD8:EMRA
C4_P5_M68_L001	L:T:CD8:EM
C5_P1_M68_L001	M:Neu
C5_P3_M68_L001	L:T:CD8:EM
C5_P5_M68_L001	L:T:CD8:EM
C5_P6_M68_L001	L:T:CD4:EM
C6_P1_M68_L001	L:T:CD8:EM
C6_P5_M68_L001	L:T:CD8:EM
C6_P6_M68_L001	L:T:CD8:EM
C7_P1_M68_L001	L:T:CD4:Treg
C7_P3_M68_L001	L:T:CD8:EM
C7_P5_M68_L001	L:T:CD4:Treg
C7_P6_M68_L001	L:T:CD8:TRM
C8_P1_M68_L001	L:T:CD8:EM
C8_P3_M68_L001	L:T:CD4:Treg
C8_P5_M68_L001	L:T:CD8:EM
C8_P6_M68_L001	L:T:CD8:EM
C9_P1_M68_L001	L:T:CD8:EMRA
C9_P3_M68_L001	L:T:CD8:EM
C9_P5_M68_L001	L:T:CD8:EM
C9_P6_M68_L001	L:T:CD8:EM
D10_P1_M68_L001	L:T:CD4:Treg
D10_P3_M68_L001	L:T:CD4:Ex
D10_P5_M68_L001	L:T:CD8:EM
D10_P6_M68_L001	L:T:CD8:EMRA
D11_P1_M68_L001	L:T:CD8:EM
D11_P3_M68_L001	L:NK
D11_P5_M68_L001	L:T:CD4:Tfh
D11_P6_M68_L001	L:T:CD4:Treg
D12_P1_M68_L001	L:T:CD8:EM
D12_P3_M68_L001	L:T:CD4:Treg
D12_P5_M68_L001	L:T:CD8:EM
D12_P6_M68_L001	L:T:CD8:Ex
D1_P1_M68_L001	L:T:CD4:Treg
D1_P3_M68_L001	L:T:CD8:CM
D1_P5_M68_L001	L:T:CD4:EM
D1_P6_M68_L001	L:T:CD8:EM
D2_P1_M68_L001	L:T:CD8:EMRA
D2_P3_M68_L001	L:NK
D2_P5_M68_L001	L:T:CD8:EM
D2_P6_M68_L001	L:T:CD8:EM
D3_P1_M68_L001	L:T:CD8:Naive
D3_P3_M68_L001	L:T:CD4:Treg
D3_P5_M68_L001	L:T:CD8:EMRA
D3_P6_M68_L001	L:T:CD4:Treg
D4_P1_M68_L001	L:T:CD4:Treg
D4_P3_M68_L001	L:B:PC
D4_P5_M68_L001	L:T:CD8:Ex
D4_P6_M68_L001	L:T:CD8:EM
D5_P1_M68_L001	L:T:CD8:TRM
D5_P3_M68_L001	L:T:CD8:EM
D5_P5_M68_L001	L:T:CD8:TRM
D5_P6_M68_L001	L:T:CD8:EM
D6_P1_M68_L001	L:T:CD8:EM
D6_P3_M68_L001	L:T:CD4:Treg
D6_P5_M68_L001	L:B
D6_P6_M68_L001	L:T:CD8:TRM
D7_P1_M68_L001	L:T:CD8:EM
D7_P3_M68_L001	L:T:CD8:TRM
D7_P5_M68_L001	L:T:CD8:TRM
D7_P6_M68_L001	L:T:CD8:EM
D8_P1_M68_L001	M:Mast
D8_P3_M68_L001	L:T:CD8:EM
D8_P5_M68_L001	L:T:CD8:EM
D8_P6_M68_L001	L:T:CD8:EM
D9_P1_M68_L001	L:T:CD8:EM
D9_P3_M68_L001	L:T:CD8:TRM
D9_P5_M68_L001	L:B:PC
D9_P6_M68_L001	L:T:CD4:Treg
E10_P1_M68_L001	L:T:CD8:EM
E10_P3_M68_L001	L:T:CD8:EM
E10_P5_M68_L001	L:T:CD4:Naive
E10_P6_M68_L001	L:T:CD4:Treg
E11_P1_M68_L001	L:T:CD8:Ex
E11_P3_M68_L001	L:T:CD4:Tfh
E11_P5_M68_L001	L:T:CD8:EMRA
E11_P6_M68_L001	L:T:CD4:Tfh
E12_P1_M68_L001	L:T:CD8:EM
E12_P3_M68_L001	L:T:CD8:TRM
E12_P5_M68_L001	L:T:CD8:EM
E12_P6_M68_L001	L:T:CD8:EM
E1_P1_M68_L001	L:T:CD8:EM
E1_P3_M68_L001	L:T:CD4:Treg
E1_P5_M68_L001	L:T:CD4:CM
E1_P6_M68_L001	L:T:CD8:EM
E2_P1_M68_L001	L:T:CD8:EM
E2_P3_M68_L001	L:T:CD8:EM
E2_P5_M68_L001	L:T:CD8:EM
E2_P6_M68_L001	L:T:CD8:EM
E3_P1_M68_L001	L:T:CD8:EM
E3_P3_M68_L001	L:T:CD8:EMRA
E3_P5_M68_L001	L:T:CD4:Treg
E3_P6_M68_L001	L:T:CD8:EMRA
E4_P1_M68_L001	L:T:CD8:EM
E4_P3_M68_L001	L:T:CD8:EM
E4_P5_M68_L001	L:T:CD8:TRM
E4_P6_M68_L001	L:T:CD8:EM
E5_P1_M68_L001	L:T:CD8:EM
E5_P3_M68_L001	L:T:CD8:EM
E5_P5_M68_L001	L:T:CD4:Treg
E6_P1_M68_L001	L:T:CD4:Treg
E6_P3_M68_L001	L:T:CD8:EM
E6_P5_M68_L001	M:Mono:mDC
E6_P6_M68_L001	L:T:CD4:Treg
E7_P1_M68_L001	L:T:CD8:Ex
E7_P3_M68_L001	L:T:CD8:EMRA
E7_P5_M68_L001	L:T:CD8:EM
E7_P6_M68_L001	L:T:CD8:TRM
E8_P1_M68_L001	L:T:CD4:Treg
E8_P3_M68_L001	L:T:CD8:TRM
E8_P5_M68_L001	L:T:CD8:Ex
E8_P6_M68_L001	L:T:CD8:Ex
E9_P1_M68_L001	L:T:CD8:EM
E9_P3_M68_L001	L:T:CD8:EM
E9_P5_M68_L001	L:T:CD8:Ex
E9_P6_M68_L001	L:T:CD4:Treg
F10_P1_M68_L001	L:T:CD8:EM
F10_P3_M68_L001	L:T:CD8:EM
F10_P5_M68_L001	L:T:CD8:EM
F10_P6_M68_L001	L:T:CD8:Ex
F11_P1_M68_L001	L:T:CD8:EM
F11_P3_M68_L001	L:T:CD8:EM
F11_P6_M68_L001	L:T:CD8:EM
F12_P1_M68_L001	L:B:PC
F12_P3_M68_L001	L:T:CD8:EM
F12_P5_M68_L001	L:T:CD8:TRM
F12_P6_M68_L001	L:T:CD8:EM
F1_P1_M68_L001	L:T:CD8:EM
F1_P3_M68_L001	L:T:CD8:EM
F1_P5_M68_L001	L:B:PC
F1_P6_M68_L001	L:B:PC
F2_P1_M68_L001	L:T:CD8:EM
F2_P3_M68_L001	L:T:CD4:Treg
F2_P5_M68_L001	L:T:CD8:EMRA
F2_P6_M68_L001	M:Mast
F3_P1_M68_L001	L:T:CD4:EM
F3_P3_M68_L001	L:NK
F3_P5_M68_L001	CD34
F3_P6_M68_L001	L:T:CD4:EM
F4_P1_M68_L001	L:T:CD8:EM
F4_P3_M68_L001	L:T:CD8:EM
F4_P5_M68_L001	L:T:CD8:EM
F4_P6_M68_L001	L:T:CD8:EM
F5_P1_M68_L001	L:T:CD4:Tfh
F5_P3_M68_L001	M:pDC
F5_P5_M68_L001	L:T:CD8:EM
F5_P6_M68_L001	L:T:CD8:Ex
F6_P1_M68_L001	L:T:CD4:Tfh
F6_P3_M68_L001	L:T:CD4:Tfh
F6_P5_M68_L001	L:T:CD8:EM
F6_P6_M68_L001	L:T:CD8:EM
F7_P1_M68_L001	L:NK
F7_P3_M68_L001	L:T:CD4:EM
F7_P5_M68_L001	L:T:CD8:EM
F7_P6_M68_L001	L:T:CD8:EM
F8_P1_M68_L001	L:T:CD8:EM
F8_P3_M68_L001	M:pDC
F8_P5_M68_L001	L:T:CD8:EM
F8_P6_M68_L001	L:T:CD8:EM
F9_P1_M68_L001	L:T:CD4:Tfh
F9_P3_M68_L001	L:T:CD4:Tfh
F9_P5_M68_L001	L:T:CD4:Tfh
F9_P6_M68_L001	L:T:CD8:Ex
G10_P3_M68_L001	L:T:CD8:EM
G10_P5_M68_L001	L:T:CD4:Tfh
G10_P6_M68_L001	L:T:CD4:EM
G11_P1_M68_L001	L:T:CD8:EM
G11_P3_M68_L001	L:T:CD8:Ex
G11_P5_M68_L001	L:T:CD8:EM
G11_P6_M68_L001	L:T:CD8:EM
G12_P1_M68_L001	L:T:CD8:Ex
